Price,Close,High,Low,Open,Volume
Ticker,UNH,UNH,UNH,UNH,UNH
Date,,,,,
2015-01-02,86.19259643554688,87.76626900265346,85.53405296743381,86.8083810694113,3060900
2015-01-05,84.77286529541016,85.91034931656452,84.45641864361654,85.78206630577493,4679000
2015-01-06,84.6018295288086,85.64524175292311,84.2084129816156,85.38011477059439,3468300
2015-01-07,85.46560668945312,85.78205329324403,84.60179757240151,84.63600854511479,3225800
2015-01-08,89.54519653320312,89.78467341598875,86.14128526279524,86.86825071300171,5346100
2015-01-09,88.70706176757812,89.48534053090476,88.00575283273358,89.30573773936786,3397600
2015-01-12,87.70641326904297,88.94653055618917,87.1590505260881,88.80113875495272,3051500
2015-01-13,88.15111541748047,90.31490910196888,87.09914910136544,88.89518947156556,3856500
2015-01-14,88.37352752685547,88.50181712079164,86.53472741398315,86.9024874365576,4725600
2015-01-15,89.33995819091797,89.45113901886249,88.2024671989433,88.5702271991652,5888900
2015-01-16,90.46033477783203,90.65704633430916,88.6471980271964,89.37416360316327,6045500
2015-01-20,90.33202362060547,90.98201263743738,89.37413579700697,90.82806649659257,6526800
2015-01-21,93.4964828491211,93.60766365783456,90.3320417388134,91.10176607234676,8293700
2015-01-22,97.37078094482422,97.60170345005321,93.50503119601416,93.86423673183941,8055200
2015-01-23,95.78854370117188,97.77273470255022,95.78854370117188,97.19116114050433,5256000
2015-01-26,95.45502471923828,95.78857369491965,94.72805917031937,95.78857369491965,4203400
2015-01-27,94.08658599853516,95.1471001643569,94.00960967053093,94.89052110444486,4718300
2015-01-28,92.76094055175781,94.83065572951718,92.75238617620833,94.56552881317349,6633500
2015-01-29,93.55632781982422,93.7188283298704,91.28990115503329,92.49581362944127,4912300
2015-01-30,90.870849609375,93.5563499605305,90.77677103130256,92.8978064391017,5397500
2015-02-02,91.76032257080078,91.8030814117363,89.86165516115395,91.28138179181914,4657100
2015-02-03,92.20503234863281,92.3675328741213,91.1017527007382,91.81161586199306,4192600
2015-02-04,92.29913330078125,93.00044225577861,91.29848635128724,91.36690832862331,4768900
2015-02-05,93.06884765625,93.91554826846809,92.64122016168443,92.64122016168443,3297700
2015-02-06,92.02543640136719,93.56489800648649,91.67478524552645,92.87213702164391,3661400
2015-02-09,91.07608032226562,91.71752141168216,90.89647760023814,91.45239451608103,3909700
2015-02-10,93.19713592529297,93.61620903717026,91.62346337393787,91.7346506970424,5437400
2015-02-11,93.94975280761719,94.12935556000758,92.69252701580719,92.99187146153513,3798500
2015-02-12,93.94120025634766,94.7451419946372,93.07739745784231,94.67672003285139,3378000
2015-02-13,93.59912872314453,93.94122557411599,92.94913296115627,93.81294251754129,3727600
2015-02-17,93.87278747558594,93.87278747558594,92.81226661313302,93.51357542858604,3430600
2015-02-18,93.88134002685547,94.26620869824777,93.1800311762956,93.87279217477057,2958700
2015-02-19,94.10371398925781,94.38594972742038,93.59911663170503,93.6846408333996,2674800
2015-02-20,96.31883239746094,96.48988080864851,93.5991208990753,94.04385068321017,4647100
2015-02-23,99.55165100097656,99.62862079396287,96.51549412616394,96.63522926530423,7060000
2015-02-24,98.72209167480469,99.70563629720638,98.6280130963528,99.43195493945862,3582800
2015-02-25,97.54185485839844,99.05565363996871,97.25961908596156,99.05565363996871,3845900
2015-02-26,97.20831298828125,98.02935722957218,96.96028818751427,97.84975441351601,3126800
2015-02-27,97.18262481689453,97.71288527419392,96.99447419502499,97.30235999675602,4016400
2015-03-02,97.84117126464844,98.22603339659145,97.18262127433817,97.18262127433817,2952200
2015-03-03,96.52411651611328,97.91818034704534,96.09648885354856,97.45634168846581,3163700
2015-03-04,97.3451156616211,97.47340520585982,95.48921403354286,96.00236568542053,3180900
2015-03-05,98.17472076416016,98.970108163263,97.55893612936082,97.55893612936082,2941400
2015-03-06,96.54116821289062,98.49115481444754,96.31025226702405,98.49115481444754,3196900
2015-03-09,98.26880645751953,98.3201196724462,96.53263975166621,96.61816395157008,3942000
2015-03-10,96.18197631835938,97.84972747996189,96.18197631835938,97.72143792521126,3957900
2015-03-11,96.72686767578125,97.4734246458615,96.65821680244515,96.88132886733365,2593700
2015-03-12,98.58043670654297,98.7263215101961,97.09589859374127,97.24177685048403,3258600
2015-03-13,98.89791870117188,99.0180544777937,97.42195739192229,98.20284648687294,3066800
2015-03-16,101.70396423339844,101.84984901338116,99.38705231277721,99.54151354394591,4692200
2015-03-17,100.91446685791016,101.36926741013855,100.33094756241347,101.32636552698727,3303500
2015-03-18,102.93964385986328,103.42018695492817,100.16793151908861,100.76861038791972,5533500
2015-03-19,103.62615203857422,103.91790851074674,102.81952042059936,102.97398165495818,4032500
2015-03-20,102.2359848022461,104.28688242293808,102.11584903301873,104.13242121294456,7195700
2015-03-23,102.15018463134766,103.38587443416966,101.76402829451125,102.52775797041194,4576500
2015-03-24,101.36071014404297,102.66504417363417,101.32638470288157,102.03003987941928,3054700
2015-03-25,100.00487518310547,102.75942774238729,99.97913274140596,101.9871217568625,3385500
2015-03-26,99.75602722167969,100.57981814472005,98.34013391302257,99.60156601442785,2856400
2015-03-27,101.26634216308594,101.44654586410438,99.55868540917335,99.59301085892592,2608500
2015-03-30,103.83209228515625,106.20049556215055,103.4287764990225,104.96480575729977,5178500
2015-03-31,101.50658416748047,103.7720108153238,101.44651628465539,103.6604580463367,4573100
2015-04-01,100.78575897216797,102.5620594892889,100.004876526856,102.5620594892889,4826200
2015-04-02,100.70854949951172,101.58382541876327,100.28807426211011,100.91449561929282,2497100
2015-04-06,101.00029754638672,101.70395273171023,99.49859384809434,99.5586617341497,2544700
2015-04-07,100.69996643066406,102.8280981565986,100.63131554181572,102.50200970802358,2528500
2015-04-08,101.42076873779297,101.96996265224476,100.80292394730773,101.06893790830247,2627000
2015-04-09,101.72967529296875,101.90987890431659,100.91446099754926,101.11183059868652,2247200
2015-04-10,102.11585235595703,102.20166268721057,101.23199350491926,101.72970259186182,2232600
2015-04-13,102.43336486816406,104.09810635973474,102.22741220262019,103.83209235037691,3961000
