Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2015-01-02,57.68755340576172,58.313340807275985,57.407599686331096,57.44876602515681,3146200
2015-01-05,57.11943435668945,57.712278886712404,56.93828479943413,57.415859762732225,4845500
2015-01-06,57.407615661621094,58.38746651641934,56.979442900674925,57.57229362687011,5127400
2015-01-07,57.004154205322266,58.07457361784982,56.36189501933118,57.662872394094116,9043000
2015-01-08,58.35453796386719,58.865043497960386,57.35822168371141,57.63817552085122,7472200
2015-01-09,57.58053207397461,57.72874476238113,56.82300334747991,57.662871060408904,8141700
2015-01-12,57.16058349609375,58.140434197717454,57.04530768202752,57.819307818238556,5797600
2015-01-13,57.12766647338867,58.296902864989136,56.65832727268342,57.69581624131819,3364800
2015-01-14,57.44055938720703,57.539363665359474,56.57598426099843,56.62538640007466,3376100
2015-01-15,57.42407989501953,58.68388452411129,57.415850394350784,58.00046532697225,4055000
2015-01-16,58.19809341430664,58.362771414110256,57.17707599498562,57.30058135380682,4263300
2015-01-20,59.30967712402344,59.36731504390631,58.35453355424123,58.35453355424123,6163300
2015-01-21,59.482601165771484,59.69668759751268,58.552158503380596,58.97209558200976,5195900
2015-01-22,59.66374969482422,59.85313505075084,58.98855983614386,59.85313505075084,4582800
2015-01-23,59.39201354980469,59.99310007298972,59.32614613139604,59.66373785269909,2903200
2015-01-26,59.375553131103516,59.4249552694736,58.51097801725284,59.16970251181167,3466600
2015-01-27,59.06264877319336,59.40024044397778,58.83209085604828,59.08734983665796,3661600
2015-01-28,58.436866760253906,59.59786082646519,58.263953017714414,59.375544952360556,3105200
2015-01-29,59.375553131103516,59.41672576778682,57.98400093443072,58.436874809697706,4416600
2015-01-30,59.28498077392578,60.49538346985678,58.93915322710624,60.124848570782184,6720100
2015-02-02,59.02971649169922,59.284969209982556,57.82754981434416,59.17792916600663,6274500
2015-02-03,58.371002197265625,58.988554066709455,57.51466285112269,58.947381429254875,6811500
2015-02-04,57.81931686401367,58.04163274533373,57.44878201906464,57.827552646895654,5376400
2015-02-05,58.79916000366211,58.930901102179135,58.19807357338197,58.214538854923774,3847000
2015-02-06,57.93458557128906,58.78268892404428,57.83577503504209,58.5933099154804,3246000
2015-02-09,57.317039489746094,57.85225228676561,57.12765418050108,57.6381659115455,3771200
2015-02-10,58.049869537353516,58.09927167138085,57.547593567869626,57.72874310205225,6888000
2015-02-11,58.008399963378906,58.56402492440125,57.801079010933755,58.04986668464128,3456400
2015-02-12,58.489383697509766,58.50597291610906,57.90888758519676,58.207430250652905,3383500
2015-02-13,58.51426696777344,58.78793215924617,58.20743598969831,58.62207791849927,2691900
2015-02-17,59.34354019165039,59.40158979820331,58.29864727369783,58.38986898784279,3971600
2015-02-18,58.887451171875,59.252331783461386,58.21572691442299,59.21916599535409,3800000
2015-02-19,58.978660583496094,59.11963729776546,58.68840621926391,58.73816754489575,2337000
2015-02-20,59.60890579223633,59.675250001929776,58.27375862508301,58.854260969502576,3461700
2015-02-23,58.953765869140625,59.64207274970908,58.63864039069157,59.55085105098644,3378600
2015-02-24,58.796226501464844,59.29379554837214,58.47280630462842,58.879153621460446,3158600
2015-02-25,58.34840393066406,58.77134040582235,58.09132799818195,58.77134040582235,3029500
2015-02-26,58.07474899291992,58.30694746656601,57.66840166403927,58.19084822974297,4544900
2015-02-27,58.19084167480469,58.464506842317796,57.975232446097245,58.008398229795944,3353200
2015-03-02,58.978660583496094,58.99524347408491,58.18254896964635,58.19083725147441,3815100
2015-03-03,58.35670852661133,59.00354893641579,58.12450372712549,58.97867143249006,4137300
2015-03-04,58.588905334472656,58.7298820706688,57.892303609675466,58.05816417602417,3005100
2015-03-05,58.53914260864258,58.953784524250814,58.38158298302625,58.66353644871175,3465900
2015-03-06,56.73130798339844,58.265481753108546,56.64837454157629,58.265481753108546,5880800
2015-03-09,57.701568603515625,57.83425072215658,56.739596353902094,57.004966918117326,5848000
2015-03-10,57.03814697265625,57.57718278573468,56.84741521424853,57.32010679530071,3664900
2015-03-11,56.77276611328125,57.494245270601546,56.73130572095692,57.129358387322355,3424500
2015-03-12,57.684993743896484,57.74304337155221,56.83912683706518,57.01327572003236,2724000
2015-03-13,57.95863723754883,58.09132566636358,57.336674463077834,57.560584604969605,3223800
2015-03-16,58.937198638916016,59.21086380778603,58.19913657276345,58.273769076855345,3922300
2015-03-17,58.746463775634766,59.09476779445542,58.32353357560051,58.63865915488881,2572500
2015-03-18,60.98554229736328,61.50798890692583,58.62208431086447,58.79623318071866,6436200
2015-03-19,61.5494499206543,61.84799262038222,60.1977131616268,60.75333816369111,7051200
2015-03-20,63.12508773803711,63.1914256363047,61.81481776151553,62.37873102185814,10713900
2015-03-23,63.3240966796875,64.23630738118021,62.98408736419621,63.0421369635567,6284400
2015-03-24,62.660682678222656,63.606065715758284,62.49482844694507,63.24947342427145,5111600
2015-03-25,61.66554641723633,63.42363042343554,61.66554641723633,62.74361793246921,5431600
2015-03-26,60.902587890625,61.65723265533281,60.88599867601118,61.36698466890673,4023500
2015-03-27,61.01871109008789,61.358714200250226,60.70357915776749,61.05188320543393,4171600
2015-03-30,61.25918960571289,61.532848420071346,61.093329068445954,61.36699420973697,3370700
2015-03-31,60.247467041015625,61.35041597147662,60.247467041015625,60.827963148135595,4348000
2015-04-01,59.31866455078125,60.51283515377036,58.93719479192257,60.47136843624827,5875800
2015-04-02,59.07818603515625,59.5260001213903,58.48939519777473,59.260629514022085,3781800
2015-04-06,59.13621520996094,59.46792993620603,58.746450881142856,58.98694389949725,3936900
2015-04-07,59.459651947021484,59.774783872152675,59.02842711122871,59.08647673002647,3128100
2015-04-08,59.832820892333984,59.940625496848966,59.32695732349832,59.642082855341606,3215400
2015-04-09,60.00695037841797,60.17280453607102,59.625480754271514,59.890851202674725,2595800
2015-04-10,61.300662994384766,61.35042432958363,59.9157604309163,60.123081401265495,3956400
2015-04-13,60.96894454956055,61.06846088710441,60.62894146841937,60.769918201406355,4351500
2015-04-14,60.919193267822266,61.15968635305278,60.62065056387638,60.78651113658738,3950600
2015-04-15,61.12651443481445,61.38359041467469,60.78651133179935,60.9855376927578,4358700
2015-04-16,60.944068908691406,61.3670054475062,60.86114178833827,61.043585249275395,2880000
2015-04-17,60.098182678222656,60.70355615481964,59.67524627649529,60.54599657529899,4386700
2015-04-20,60.04844665527344,60.75333666285444,59.957224925558215,60.53772109016994,2540400
2015-04-21,59.882591247558594,60.637242653496564,59.75819739387347,60.52114341057291,4048400
2015-04-22,59.95722198486328,60.09819871407833,59.608917976245685,60.09819871407833,3506100
2015-04-23,60.04014205932617,60.487956023374764,58.93719320307312,60.43819469830317,5448700
2015-04-24,59.360130310058594,60.06502020802572,59.09475977222628,59.89087138572321,3816300
2015-04-27,58.787933349609375,59.84941569652379,58.57231777072555,59.65038933821081,5328400
2015-04-28,59.0284423828125,59.11136952727328,58.21574118245143,58.56404531228364,4557900
2015-04-29,59.94066619873047,60.3884804650736,59.57577909424268,59.59236832277588,6789600
2015-04-30,59.600616455078125,60.21428456653791,59.23572963516216,59.675248944461686,5479300
2015-05-01,60.63724136352539,60.8113902242061,59.08647818470083,59.924056699632516,6533400
2015-05-04,60.579200744628906,61.0270085518129,60.41334014295426,60.745055019368536,4040700
2015-05-05,59.63382339477539,60.512862526870165,59.559184534859156,60.39676325760994,3735900
2015-05-06,59.7498893737793,59.940621069752005,59.32695294172569,59.68354516347047,3567600
2015-05-07,59.55915832519531,59.94892269773554,59.47623121606466,59.50110871611057,3628100
2015-05-08,60.753326416015625,61.118206946401,60.1230690243571,60.1230690243571,3713300
2015-05-11,60.927490234375,61.35871508623207,60.695291750533954,60.753341371494216,2958600
2015-05-12,60.07331085205078,60.65380688808078,59.96549992612216,60.65380688808078,3152800
2015-05-13,60.37187194824219,60.72846428716449,60.11478963055034,60.338699832187295,2682100
2015-05-14,61.006465911865234,61.140071965580475,60.48040640940784,60.68916109032245,3364300
2015-05-15,60.87288284301758,61.307089894726715,60.61402263596478,61.14844062599845,3464400
2015-05-18,60.90628433227539,61.031532078390036,60.6390785227491,60.99813692655214,2162000
2015-05-19,61.33212661743164,61.44068313567301,60.64741147517434,60.80606708141161,3548000
2015-05-20,61.256996154785156,61.53255396187079,61.10669247552841,61.33214480906874,1980300
2015-05-21,62.016849517822266,62.083652557298805,61.106681995036325,61.2402817033009,3288200
2015-05-22,62.04191970825195,62.06696926114613,61.68286125182557,61.83316493988057,3023400
2015-05-26,62.05023193359375,62.100337383118976,61.641074591475814,61.757976689223796,4194600
2015-05-27,62.542903900146484,62.618052527614985,61.90828788410081,62.09199302327355,2901100
2015-05-28,63.803794860839844,63.862245926863025,62.409308507392296,62.45941397161817,4823600
2015-05-29,65.88300323486328,66.42576688256867,63.47814433319998,63.586700885154855,11917000
2015-06-01,65.96647644042969,66.67624105204375,65.7827713095135,65.89967341633526,4866500
2015-06-02,65.08972930908203,65.76609903954035,64.72232527659362,65.76609903954035,4467700
