Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2015-01-02,61.57063293457031,61.9725568490962,60.982852266611104,61.1896244630378,8389600
2015-01-05,60.2115364074707,61.21749824962853,60.1418348120219,61.215172736119506,12751200
2015-01-06,59.82353591918945,60.58555970477455,59.21019961506024,60.35556080634434,11070000
2015-01-07,60.62506866455078,60.66921087768679,59.81193308148906,60.04193202047589,9346800
2015-01-08,61.43819046020508,61.5938438379294,61.01535835030606,61.14778495999609,10443200
2015-01-09,60.52748489379883,61.442843736815476,60.35091605403548,61.24304103550762,10523600
2015-01-12,60.409000396728516,60.869005356010064,60.20456083813843,60.645975871197564,6425600
2015-01-13,60.585567474365234,61.75415912965157,60.19758253808672,60.87364751257346,10284000
2015-01-14,59.372833251953125,60.07910153394736,59.038285491533706,59.6237476172573,12225200
2015-01-15,58.808284759521484,59.81657194622664,58.62939395381912,59.640003108654085,10569200
2015-01-16,59.23112106323242,59.26597185963544,58.42960237582251,58.52253074291729,11137200
2015-01-20,59.67020797729492,60.33233404550126,59.07081050012667,59.52616795971598,14933200
2015-01-21,59.772438049316406,60.31840195985886,59.126576320456394,59.51223578301021,9784000
2015-01-22,59.846778869628906,60.17203167691363,58.864043907995594,59.3472791823827,11566000
2015-01-23,60.007083892822266,60.55536618904749,59.98152451665338,60.06051397848348,6166800
2015-01-26,59.59818649291992,59.77475533073109,58.963941783650164,59.69344036121389,8552400
2015-01-27,58.31111145019531,58.961617034806864,57.751208708807205,58.961617034806864,11027600
2015-01-28,57.23545455932617,58.78041081252905,57.221515658814496,58.66889606344572,11430800
2015-01-29,57.6164665222168,57.80232680064129,56.958987869971736,57.507273741579525,15668400
2015-01-30,59.22181701660156,61.24536067027683,59.22181701660156,60.49727577621169,22151600
2015-02-02,59.32172393798828,59.54707893704576,58.011414187844764,59.54707893704576,13665200
2015-02-03,60.35554885864258,60.50888379056871,59.18231010464346,59.639985842987286,15075600
2015-02-04,61.540428161621094,61.9679043071447,60.195267584742254,60.309104298664714,22170800
2015-02-05,63.14577865600586,63.14577865600586,61.77506590622101,62.08870531175987,16565600
2015-02-06,62.12818908691406,63.29678043975068,61.8075803067361,63.13415053705891,11242000
2015-02-09,61.6728515625,62.34194716769227,61.631034859670514,62.12588711309314,7834400
2015-02-10,61.461421966552734,62.23274073616667,61.24768747230895,61.972538522315844,9396800
2015-02-11,61.90830993652344,61.980460865662074,61.50333283711719,61.673240533112995,8795600
2015-02-12,63.053436279296875,63.053436279296875,62.15735968101185,62.28769732044945,11641600
2015-02-13,62.755496978759766,63.48166558241908,62.557660853346775,63.48166558241908,8476000
2015-02-17,63.044097900390625,63.304773069618506,62.81135119888492,63.18607708179924,6810400
2015-02-18,62.636802673339844,63.07436768896927,62.411038047312616,63.044109475759385,6429200
2015-02-19,62.63215255737305,62.8579171915535,62.376129708889984,62.8579171915535,5654800
2015-02-20,63.53987503051758,63.53987503051758,62.15735850008563,62.618199711185774,9034800
2015-02-23,63.54218292236328,63.61433383576957,62.89979971617458,63.53054132489598,6654800
2015-02-24,63.41649627685547,63.728376015513405,63.11392839538809,63.728376015513405,9045200
2015-02-25,63.54218292236328,63.82613419872116,63.13487617119471,63.13487617119471,6842800
2015-02-26,63.71440887451172,63.888968898825446,63.311754528063105,63.58640103116121,13459600
2015-02-27,63.14651870727539,63.81683046816171,63.14651870727539,63.64925252794013,7965200
2015-03-02,64.77108001708984,64.77108001708984,63.875003816938225,64.403336259814,11653600
2015-03-03,64.07516479492188,64.85486767419764,63.65622356870557,64.85486767419764,8807200
2015-03-04,63.71440887451172,64.04025283265757,63.36528882588426,64.04025283265757,8021200
2015-03-05,63.8028450012207,64.03792140795494,63.71440013124685,64.00533346517948,6756000
2015-03-06,62.688011169433594,63.88433291916762,62.66706481348348,63.63296244203147,11590800
2015-03-09,63.172115325927734,63.35598011326625,62.62748177251883,62.96263760406311,8902000
2015-03-10,61.72446060180664,62.80905455175168,61.72446060180664,62.75785706919655,11125600
2015-03-11,61.61968994140625,62.231814909955034,61.22401770309134,61.82450817757558,12105200
2015-03-12,62.74386978149414,62.841626548052844,61.98046067643249,62.00373677350529,9530800
2015-03-13,61.68487548828125,62.57164010396622,61.561519985657206,62.57164010396622,12578800
2015-03-16,62.61351013183594,62.85323893131933,62.05724925270518,62.11776566322927,9849600
2015-03-17,61.56149673461914,62.459895508214196,61.47771133936498,62.3900743455024,14290800
2015-03-18,62.29932403564453,62.37147495799021,60.28373638207542,61.46608671526932,50658000
2015-03-19,62.199241638183594,62.55302125790316,61.21239765237093,62.2178653565201,15407500
2015-03-20,62.7578239440918,63.02780386706162,62.171297711017445,62.608862645893346,15372000
2015-03-23,62.45060729980469,63.50262001293484,62.44129544135451,63.33504207516601,8128000
2015-03-24,62.469242095947266,63.01852825851135,62.227183425857895,62.46924209594727,6534800
2015-03-25,61.19378662109375,62.776461886487134,61.19378662109375,62.46923443170563,13054300
2015-03-26,61.06343078613281,61.72443777272526,60.532768507487305,60.746898631757176,9487200
2015-03-27,61.01689147949219,61.268254855135766,60.653807101969555,60.99826776107862,6521100
2015-03-30,61.12861633300781,61.7430641248896,60.979654987783206,61.463765154027406,11237100
2015-03-31,60.89584732055664,61.64063246609851,60.87722360777055,60.951704253184325,7400500
2015-04-01,60.681739807128906,60.998272013552004,60.00211609500294,60.933103200296195,7633000
2015-04-02,60.78412628173828,61.091353616563794,60.33724951264068,60.50482741319412,5083000
2015-04-06,60.70033645629883,61.109972920793666,59.9648631355785,60.262778627156855,8351200
2015-04-07,61.25896072387695,61.62204516437489,60.80277188089757,60.86794070091339,6660800
2015-04-08,61.91061782836914,62.227149908642694,61.258929955532345,61.3427153522406,6604200
2015-04-09,61.85477828979492,62.20855079125785,61.221706848373245,61.97580404224792,5408500
2015-04-10,61.76167678833008,62.08752793443465,61.37997579564297,62.08752793443465,4628500
2015-04-13,61.08207321166992,62.189950297050935,60.98897590850733,61.64997599469137,5059800
2015-04-14,61.0075798034668,61.3892879005491,60.402436804822926,60.998267944232055,5621800
2015-04-15,61.1472282409668,61.36135838252069,60.79345572760312,61.07274757409002,5347100
2015-04-16,61.11929702758789,61.454452910646275,60.839998090750235,61.007576032279424,4121300
2015-04-17,60.0672721862793,60.979642481492625,59.90900611658779,60.60724629767358,11212900
2015-04-20,60.253475189208984,60.709656795675926,60.123137587361285,60.514150392904384,5948900
