Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2015-01-02,58.967124938964844,59.106873287688735,58.319201657847756,58.59869835529554,10220400
2015-01-05,57.35371398925781,58.69402155705242,56.85189223600745,58.50345461661657,18502400
2015-01-06,57.048770904541016,58.06512080017239,56.546949476309784,57.32191409088674,16670700
2015-01-07,57.6268310546875,58.10959686284933,57.1694744834096,57.58236610171973,13590700
2015-01-08,58.585994720458984,58.6113991047694,57.804676629245435,57.96348068591919,15487500
2015-01-09,58.50343704223633,58.93538444399151,58.03973172416096,58.63048324646853,14488400
2015-01-12,57.379085540771484,58.02065046968445,57.055123893394615,57.95712981337723,15176300
2015-01-13,57.169471740722656,58.077831318900124,56.60412957454747,57.728460386402574,17469000
2015-01-14,57.00429916381836,57.09958256096319,55.428965736774636,56.50247779541612,23272100
2015-01-15,56.50885009765625,57.58872088038618,56.22300465752226,57.4426189766915,18759600
2015-01-16,57.88092041015625,57.92538536453212,56.52155769487505,56.52155769487505,17713100
2015-01-20,57.86186981201172,58.30017075656902,57.410866669580855,57.89363257617169,16761000
2015-01-21,58.35732650756836,58.43354936621289,57.811040071141086,58.274745282282076,14276400
2015-01-22,58.992530822753906,59.05605147411981,58.00794376447958,58.6368064517377,13559000
2015-01-23,57.73481750488281,58.744814088662125,57.67129683492003,58.61776790242007,14706300
2015-01-26,58.287452697753906,58.401791832772,57.468023037843615,57.55695293771145,10672500
2015-01-27,57.77290344238281,58.18579488440643,57.55057877246681,57.95711669640302,12301500
2015-01-28,55.867271423339844,57.760218122158356,55.784695049343334,57.72845536875891,17829700
2015-01-29,55.63224411010742,56.064191383247035,54.647656917324035,56.03878214996639,22683000
2015-01-30,55.530601501464844,56.1658177296115,54.78739967764891,55.36544877149367,22679900
2015-02-02,56.902687072753906,56.909035747495,55.58143577911719,55.803760552970346,20306300
2015-02-03,58.59871292114258,58.64953139627688,57.68399975399125,57.74117175009648,21900900
2015-02-04,58.096900939941406,58.61142475794136,57.493447198986324,58.211240104643316,19632200
2015-02-05,58.6685791015625,58.78291823184318,58.24933400842805,58.68763481555664,12809000
2015-02-06,58.55979919433594,59.058996701302625,58.214199793483054,58.94379690101833,12331200
2015-02-09,58.598175048828125,59.065375416198734,58.393376024877945,58.49577797824998,11360700
2015-02-10,58.24617385864258,58.71336929941029,57.79177621944938,58.71336929941029,12952900
2015-02-11,57.98378372192383,58.13098532378217,57.46538720929914,57.612583928363115,12240600
2015-02-12,59.11659240722656,59.3021923358959,58.25259156067734,58.53419212594051,14843000
2015-02-13,59.75657272338867,59.807768816227274,59.0589728580803,59.32777065595966,12061000
2015-02-17,59.55176544189453,59.564563242630264,59.06536600645377,59.35976425130675,11758700
2015-02-18,58.24617385864258,58.873368674455506,57.849373650724814,58.873368674455506,19177900
2015-02-19,57.241390228271484,57.86858517830351,56.69099186970776,57.36938780258164,19350600
2015-02-20,57.5485954284668,57.56139811759199,56.863798044126014,57.215798753140305,15959900
2015-02-23,56.966182708740234,57.31178196813286,56.79338063764703,57.126182094600125,12771800
2015-02-24,57.228572845458984,57.45897232628864,57.04297299241324,57.170975416648176,9990700
2015-02-25,57.34379196166992,57.407790754015224,57.010995311797444,57.324592812245825,9925700
2015-02-26,56.735782623291016,57.07498053660429,56.37098422256625,57.042978706641506,13984000
2015-02-27,56.665401458740234,57.13899842729139,56.53739897886469,56.88939969502826,13090600
2015-03-02,56.345401763916016,56.65259794555965,55.90380175965862,56.537398156744466,13793700
2015-03-03,56.076595306396484,56.33259045767555,55.762992945328946,56.27499301347611,13493800
2015-03-04,55.794979095458984,56.294176336030326,55.6349797294916,56.294176336030326,13467600
2015-03-05,55.51338195800781,55.80138376359275,55.372581726316525,55.72458230554474,12527600
